,Dealer_Code,Oct_2324_sales,Nov_2324_sales,Dec_2324_sales,Jan_2324_sales,Feb_2324_sales,Mar_2324_sales,Apr_2425_sales,May_2425_sales,Jun_2425_sales,Jul_2425_sales,Aug_2425_sales,Sep_2425_sales,Apr_2425_Target,May_2425_Target,Jun_2425_Target,Jul_2425_Target,Aug_2425_Target,Sep_2425_Target,Sales_Pattern_Overall,Target_Pattern_Overall,Achieved_Type,Predicted_Target,Category_Overall,Dealer_Name,dealer_district,dealer_taluka,dealer_type,population,taluka_population,market_potential,MarketSizePer1000,AVG_SALES,sales_by_counter_3M,counter_market_ratio,NORM_counter_market_ratio,NORM_sales_by_counter_3M,AVG_SALES-N,MarketSizePer1000_N,Code,Dealer Name,CS,AP,MP,Status,MPA,SOB,AP_normalized,Score,Tier,Incentive_per_Ton_linear,Incentive_per_Ton_exponential,Final_Incentive,Perfomance_Bonus,Predicted_Incentive
374,SIPT289,10.0,1.0,14.0,1.0,13.0,10.0,22,21.0,1.0,9.0,10.0,1.0,10,10,10,15,10,10,HHLLLL,AANNAN,Moderate Achievement,21,Fluctuating Performer,AM TRADERS,Khammam,Kusumanchi,Non-Exclusive,1401639.0,60020.0,60.0,0.04280702805786654,7.333333333333333,0.04739408382101787,0.13333333333333333,0.00014777783251030834,0.0032950377890207322,0.028148148148148144,1.067154393083184e-07,SIPT289,Am Traders,35.0,10,60.0,Non-Exclusive,58.333333333333336,28.57142857142857,4.225352112676056,19.916163648558015,Tier 3,1667.0,1323.0,1323.0,0.0,27780.0
375,SIPT290,22.0,20.0,32.0,20.0,27.0,33.0,48,50.0,44.0,47.0,29.0,36.0,20,20,30,30,30,30,HHHHLL,AAAANA,High Achievement,44,Consistently Strong Performer,Sri Vaishnavi Steels,Rangareddy,Peddamberpet,Non-Exclusive,2426243.0,105605.0,385.0,0.15868155003435352,34.166666666666664,0.6540756951194795,0.0025974025974025974,2.5156334473486074e-06,0.045622151316678454,0.1474074074074074,3.964017443370591e-07,SIPT290,Sri Vaishnavi Steels,6.7,42,560.0,Non-Exclusive,1.1964285714285714,100.0,19.248826291079812,31.788581488933602,Tier 1,2000.0,2000.0,2000.0,0.0,88000.0
376,SIPT291,27.0,28.0,25.0,15.0,25.0,28.0,17,33.0,20.0,22.0,20.0,1.0,20,25,20,20,25,25,LHLLLL,NAAANN,Moderate Achievement,24,Fluctuating Performer,THIRUMALA TRADERS,Warangal,Bhupalapally,Non-Exclusive,737148.0,56189.0,180.0,0.24418434289993327,22.833333333333332,0.0076433701190541554,0.3333333333333333,0.0003700001370370877,0.0005217001101888902,0.09703703703703703,6.101587265655911e-07,SIPT291,Thirumala Traders,99.7,19,180.0,Non-Exclusive,55.388888888888886,19.05717151454363,8.450704225352112,19.95963461589777,Tier 3,1667.0,1323.0,1323.0,0.0,31750.0
377,SIPT292,32.0,1.0,1.0,25.0,1.0,25.0,39,32.0,28.0,1.0,1.0,1.0,20,20,20,20,22,22,HHHLLL,AAANNN,Moderate Achievement,37,Momentum Gainer,Mittal Steels,Hyderabad,L B Nagar,Non-Exclusive,3943323.0,1.0,2000.0,0.507186451629755,19.833333333333332,0.00389107726691127,0.0505,5.574076138546718e-05,0.000259909209354192,0.0837037037037037,1.2676639985887978e-06,SIPT292,Mittal Steels,0.0,14,2000.0,Non-Exclusive,0.0,100.0,6.103286384976526,23.661971830985916,Tier 2,1833.0,1611.0,1611.0,0.0,59610.0
378,SIPT293,15.0,10.0,1.0,1.0,10.0,1.0,1,12.0,1.0,12.0,1.0,11.0,10,10,10,12,10,10,LHLHLH,NANANA,Moderate Achievement,13,Fluctuating Performer,NEW BHARAT TRADERS,Narayanpet,Jagklair,Non-Exclusive,562148.0,1.0,30.0,0.05336672904644329,8.333333333333334,0.44944535795581053,0.1,0.00011074078175584509,0.03134545106563286,0.0325925925925926,1.331146917877363e-07,SIPT293,New Bharat Traders,57.2,6,30.0,Non-Exclusive,100.0,10.48951048951049,2.3474178403755865,23.50635280212745,Tier 2,1833.0,1611.0,1611.0,0.0,20940.0
379,SIPT294,14.0,15.0,17.0,16.0,10.0,16.0,30,15.0,15.0,15.0,16.0,15.0,10,15,15,15,15,15,HLLLLL,AAAAAA,High Achievement,19,Target-Oriented Performer,SRI LAXMI NARASIMHA CEMENT IRON & HARDWARE,Suryapet,ARVAPALLY,Non-Exclusive,1099560.0,1.0,130.0,0.11822910982574848,15.0,0.3383856550113171,0.15384615384615385,0.00017056986374382419,0.023597010092090802,0.06222222222222222,2.952706437849916e-07,SIPT294,Sri Laxmi Narasimha Cement Iron & Hardware,75.1,18,130.0,Non-Exclusive,57.76923076923076,23.96804260985353,7.981220657276995,21.136187070183055,Tier 3,1667.0,1323.0,1323.0,0.0,25140.0
380,SIPT295,26.0,1.0,45.0,1.0,16.0,31.0,17,12.0,1.0,19.0,15.0,28.0,20,20,20,20,20,20,LLLHLH,NNNNNA,Low Achievement,23,Consistently Weak Performer,Sree Venkata Sai Steel Traders,Medchal - Malkajgiri,Pragathinagar,Non-Exclusive,2460095.0,1.0,1500.0,0.6097325509787224,16.5,0.11953394731389987,0.06266666666666666,6.925928491084625e-05,0.008328109725052709,0.06888888888888889,1.5240292470386724e-06,SIPT295,Sree Venkata Sai Steel Traders,18.4,15,1500.0,Non-Exclusive,1.2266666666666666,81.5217391304348,6.572769953051644,20.49334313125128,Tier 3,1667.0,1323.0,1323.0,0.0,30430.0
381,SIPT297,10.0,10.0,11.833333333333334,10.333333333333334,10.0,10.0,1,5.5,1.0,5.5,1.0,1.0,15,10,10,10,10,10,LLLLLL,NNNNNN,No Achievement,0,Consistently Weak Performer,"EASHWARI TRADERS CEMENT, SANITERY & GENERAL MERCHANT",Jagitial,RAIKAL,Non-Exclusive,988913.0,63907.0,80.0,0.08089690397436376,6.25,0.04362527782836165,0.0125,1.3518523525379083e-05,0.0030320947952921845,0.02333333333333333,2.0194012912833178e-07,SIPT297,Eashwari Traders Cement Sanitery & General Merchant,36.1,3,80.0,Non-Exclusive,45.12500000000001,8.310249307479225,0.9389671361502347,11.250430143185987,Tier 5,1333.0,952.0,952.0,0.0,0.0
382,SIPT299,61.0,50.0,81.0,30.0,61.0,86.0,31,61.0,60.0,50.0,75.0,71.0,1,50,60,50,70,70,LHHLHH,AAAAAA,High Achievement,75,Consistently Strong Performer,KANAKADURGA IRON CEMENT MERCHANTS,Warangal,Warangal,Non-Exclusive,737148.0,26877.0,1000.0,1.356579682777407,64.83333333333333,0.3663396994948384,0.079,8.740743978053325e-05,0.02554731481927514,0.28370370370370374,3.3911470770994984e-06,SIPT299,Kanakadurga Iron Cement Merchants,31.6,58,4000.0,Non-Exclusive,0.79,100.0,26.76056338028169,36.21433802816901,Tier 1,2000.0,2000.0,2000.0,0.0,150000.0
383,SIPT301,1.0,14.0,10.0,1.0,11.0,1.0,15,1.0,1.0,10.0,12.0,15.0,10,15,10,10,10,10,HLLHHH,ANNAAA,Moderate Achievement,14,Consistently Strong Performer,SRI VENKATESWARA STEEL SYNDICATE,Bhadradri Kothagudem,KOTHAGUDEM,Non-Exclusive,1069261.0,79819.0,180.0,0.1683405641840486,5.5,0.06408797728193208,0.6166666666666667,0.0006848150684500253,0.004459741499466835,0.02,4.205492797185925e-07,SIPT301,Sri Venkateswara Steel Syndicate,55.1,9,180.0,Non-Exclusive,30.61111111111111,16.33393829401089,3.755868544600939,11.642531007784964,Tier 5,1333.0,952.0,952.0,0.0,13330.0
384,SIPT302,21.0,20.0,17.333333333333332,20.0,12.0,20.0,21,25.0,15.0,11.0,15.0,15.0,15,15,15,10,15,15,HHLLLL,AAAAAA,High Achievement,17,Target-Oriented Performer,YAMANI TRADERS,Narayanpet,Marikal,Non-Exclusive,562148.0,37650.0,80.0,0.14231127745718208,19.333333333333332,0.7751273107616578,0.0125,1.3518523525379083e-05,0.05406771054011796,0.08148148148148147,3.5547606288176555e-07,SIPT302,Yamani Traders,45.0,17,80.0,Non-Exclusive,56.25,37.77777777777778,7.511737089201878,23.312597809076685,Tier 2,1833.0,1611.0,1611.0,0.0,27390.0
385,SIPT303,16.0,1.0,1.0,13.0,1.0,16.0,1,11.0,10.0,1.0,10.0,1.0,10,10,10,10,10,10,LHHLHL,NAANAN,Moderate Achievement,12,Fluctuating Performer,Mallikarjuna Enterprises & Traders,Wanaparthy,Chinambavi,Non-Exclusive,577758.0,1.0,25.0,0.04327071195898629,9.166666666666666,0.01886930234709191,0.96,0.0010662966912209967,0.0013049137415580242,0.03629629629629629,1.07874649061468e-07,SIPT303,Mallikarjuna Enterprises & Traders,42.6,5,25.0,Non-Exclusive,100.0,11.737089201877934,1.8779342723004695,23.474178403755868,Tier 2,1833.0,1611.0,1611.0,0.0,19330.0
386,SIPT304,6.0,1.0,3.0,8.0,30.0,10.0,8,1.0,9.0,1.0,1.0,11.0,20,20,20,20,20,20,LLLLLH,NNNNNN,No Achievement,11,Consistently Weak Performer,NATRAJ ENTERPRISES,Medak,TOOPRAN,Non-Exclusive,766153.0,38637.0,200.0,0.2610444650089473,6.333333333333333,0.18717720013784575,0.055,6.074076323731972e-05,0.013047461009709771,0.023703703703703703,6.52309031850861e-07,SIPT304,Natraj Enterprises,49.7,5,200.0,Non-Exclusive,24.85,10.060362173038229,1.8779342723004695,8.108832997987928,Tier 6,,,,,
387,SIPT305,1.0,10.0,1.0,1.0,10.0,10.0,9,9.0,1.0,10.0,10.0,10.0,10,10,10,10,10,10,HHLHHH,NNNAAA,Moderate Achievement,12,Emerging Performer,CHANDANA TRADERS,Nalgonda,Chandur,Non-Exclusive,1618416.0,40211.0,60.0,0.03707328647269923,6.833333333333333,0.04510120827078745,1.8666666666666667,0.002073704471742397,0.003135067877436172,0.025925925925925925,9.238108534106927e-08,SIPT305,Chandana Traders,24.4,8,60.0,Non-Exclusive,40.666666666666664,32.786885245901644,3.286384976525822,16.662541368429153,Tier 4,1500.0,1110.0,1110.0,0.0,13320.0
388,SIPT306,25.0,11.0,12.0,9.0,26.0,26.0,63,55.0,26.0,26.0,41.0,41.0,20,20,40,40,30,30,HHLLHH,AANNAA,Moderate Achievement,41,Consistently Strong Performer,Nagarjuna Steel Mart,Medchal - Malkajgiri,Rampally,Non-Exclusive,2460095.0,71301.0,775.0,0.3150284846723399,30.666666666666668,0.14427882241548048,0.14451612903225808,0.00016020316566664442,0.010054516324736258,0.13185185185185186,7.872690810501182e-07,SIPT306,Nagarjuna Steel Mart,16.6,42,775.0,Non-Exclusive,2.141935483870968,100.0,19.248826291079812,31.977682871422083,Tier 1,2000.0,2000.0,2000.0,0.0,82000.0
389,SIPT307,50.0,30.0,45.0,1.0,30.0,30.0,30,40.0,26.0,1.0,13.0,20.0,30,30,25,1,1,10,LHLLLL,AAAAAA,High Achievement,25,Target-Oriented Performer,Madina Steel Traders,Siddipet,Siddipet,Non-Exclusive,1012065.0,168105.0,600.0,0.5928472973573832,32.666666666666664,0.406159322836422,0.03333333333333333,3.6666680246918606e-05,0.028325460202980542,0.14074074074074072,1.4818161129725704e-06,SIPT307,Madina Steel Traders,41.4,21,600.0,Non-Exclusive,6.8999999999999995,50.72463768115942,9.389671361502346,17.158730353133294,Tier 4,1500.0,1110.0,1110.0,0.0,27750.0
390,SIPT308,21.0,20.0,14.0,1.0,10.0,25.0,14,18.0,1.0,10.0,25.0,23.0,20,20,20,20,22,22,LHLLHH,NNNNAA,Low Achievement,23,Fluctuating Performer,Sri Ganesh Steel Traders,Hyderabad,Kushaiguda,Non-Exclusive,3943323.0,1.0,290.0,0.07354203548631445,18.0,0.15714406676153078,0.2655172413793103,0.0002946488958469729,0.01095210189162174,0.07555555555555556,1.8355295790265316e-07,SIPT308,Sri Ganesh Steel Traders,31.0,15,1200.0,Non-Exclusive,2.5833333333333335,48.38709677419355,6.572769953051644,14.137747993336365,Tier 4,1500.0,1110.0,1110.0,0.0,25530.0
391,SIPT309,26.0,11.0,26.333333333333332,20.0,23.0,26.0,30,25.0,1.0,21.0,25.0,15.0,25,25,25,20,30,30,HHLHHL,AANANN,Moderate Achievement,24,Emerging Performer,SRI VIGNESWARA TRADERS,Nalgonda,NARKETPALLY,Non-Exclusive,1618416.0,50864.0,200.0,0.12357762157566411,17.333333333333332,0.09766428701720234,0.43,0.00047740758422503115,0.0068023018268894165,0.07259259259259258,3.086419231638206e-07,SIPT309,SRI VIGNESWARA TRADERS(N),120.6,19,200.0,Non-Exclusive,60.3,15.754560530679933,8.450704225352112,20.281334641347254,Tier 3,1667.0,1323.0,1323.0,0.0,31750.0
392,SIPT311,13.0,15.0,17.0,8.0,25.0,23.0,25,27.0,20.0,8.0,20.0,17.0,20,15,20,20,17,17,HHLLLL,AAANAA,High Achievement,24,Target-Oriented Performer,GANGISETTY SATHYA NARAYANA CEMENT MRECHANT,Mulug,Mulugu,Non-Exclusive,294671.0,1.0,250.0,0.8484038130660975,19.166666666666668,0.09698270847117389,0.328,0.00036407420891637366,0.0067547492853940235,0.08074074074074075,2.120707402437385e-06,SIPT311,Gangisetty Sathya Narayana Cement Mrechant,21.1,20,250.0,Non-Exclusive,8.44,94.78672985781989,8.92018779342723,25.997458647620313,Tier 2,1833.0,1611.0,1611.0,0.0,38660.0
393,SIPT313,21.0,21.0,20.666666666666668,19.166666666666668,21.166666666666668,20.0,40,20.0,26.0,25.0,25.0,25.0,25,25,25,25,25,25,HLHHLL,ANAAAA,High Achievement,32,Target-Oriented Performer,SRI RAMA TRADERS (N),Karimnagar,Nusthullapur,Non-Exclusive,1162156.0,49026.0,2000.0,1.7209393575389191,22.166666666666668,0.08711430316655146,0.0685,7.574076879287733e-05,0.00606624793000977,0.09407407407407407,4.30204626427849e-06,SIPT313,Sri Rama Traders (N),10.2,27,2000.0,Non-Exclusive,0.5099999999999999,100.0,12.206572769953052,27.425943661971832,Tier 2,1833.0,1611.0,1611.0,0.0,51550.0
394,SIPT314,26.0,27.0,28.0,13.0,12.0,20.0,41,20.0,26.0,21.0,15.0,1.0,20,20,26,25,30,30,HLHLLL,AAANNN,Moderate Achievement,24,Declining Performer,DOSAPATI RAMADASU & SONS IRON ELECTRICAL & GENERAL MERCHANTS,Khammam,NELAKONDAPALLY,Non-Exclusive,1401639.0,61325.0,70.0,0.049941532734177625,20.0,0.004798421659298965,1.2571428571428571,0.0013964555436607833,0.0003232130385622011,0.08444444444444445,1.24551701004485e-07,SIPT314,Dosapati Ramadasu & Sons Iron Electrical & General Merchants,30.0,20,70.0,Non-Exclusive,42.857142857142854,66.66666666666666,8.92018779342723,27.25687458081824,Tier 2,1833.0,1611.0,1611.0,0.0,38660.0
395,SIPT315,1.0,1.0,1.0,12.0,1.0,11.0,7,1.0,1.0,11.0,1.0,9.0,10,10,10,10,10,10,HLLHLH,NNNANN,Low Achievement,13,Fluctuating Performer,THIRUMALA STEEL CEMENTS AND GENERAL STORES,Khammam,V M BANJARA,Non-Exclusive,1401639.0,1.0,60.0,0.04280702805786654,4.0,0.04810398411594291,1.3666666666666667,0.0015181487104254483,0.0033445662893362422,0.013333333333333332,1.067154393083184e-07,SIPT315,Thirumala Steel Cements And General Stores,42.5,4,60.0,Non-Exclusive,70.83333333333334,9.411764705882353,1.4084507042253522,16.89409003037835,Tier 4,1500.0,1110.0,1110.0,0.0,14430.0
396,SIPT316,1.0,1.0,8.833333333333334,5.0,1.0,10.0,1,10.0,10.0,10.0,1.0,13.0,10,10,10,10,10,10,LHHHLH,NAAANA,Moderate Achievement,13,Consistently Strong Performer,R.K STEELS PROFILES,Nagarkurnool,KALWAKURTHY,Non-Exclusive,861766.0,66388.0,250.0,0.2901019534305136,7.5,0.20763814452934498,0.104,0.00011518522784638067,0.014474985266277387,0.028888888888888888,7.249527529267247e-07,SIPT316,R.K Steels Profiles,31.7,7,250.0,Non-Exclusive,12.68,22.082018927444796,2.8169014084507045,8.642544630559382,Tier 6,,,,,
397,SIPT317,36.0,19.0,4.0,22.0,4.0,12.0,8,8.0,1.0,1.0,1.0,1.0,10,10,10,10,1,1,LLLLLL,NNNNAA,Low Achievement,0,Consistently Weak Performer,Sri Srinivasa Traders (Ch),Rangareddy,Chevella,Non-Exclusive,2426243.0,58166.0,265.0,0.10922236560806152,12.833333333333334,0.14285714285714285,0.0037735849056603774,3.822503162771961e-06,0.009955328231764534,0.052592592592592594,2.7275378323397116e-07,SIPT317,Sri Srinivasa Traders (Ch),53.0,3,265.0,Non-Exclusive,20.0,5.660377358490567,0.9389671361502347,5.695455753388255,Tier 6,,,,,
398,SIPT318,1.0,13.0,15.0,1.0,11.0,1.0,1,1.0,15.0,20.0,13.0,10.0,15,15,15,20,10,10,LLHHHH,NNAAAA,Moderate Achievement,17,Consistently Strong Performer,Sri Chaitanya Steels & Traders,Rangareddy,Balapur,Non-Exclusive,2426243.0,1.0,500.0,0.20607993510955003,6.833333333333333,0.6725614527326353,0.006,6.296298628258751e-06,0.04691187025090189,0.025925925925925925,5.148977070608517e-07,SIPT318,Sri Chaitanya Steels & Traders,61.7,10,500.0,Non-Exclusive,12.340000000000002,16.207455429497568,4.225352112676056,8.244702353505147,Tier 6,,,,,
399,SIPT319,14.0,22.0,30.0,20.0,12.0,10.0,50,19.0,14.0,25.0,26.0,29.0,20,30,25,20,30,30,HLLHHH,ANNANN,Low Achievement,30,Emerging Performer,ANJANA AGENCIES,Jogulamba Gadwal,GADWAL,Non-Exclusive,574969.0,114390.0,350.0,0.6087284705784138,18.0,0.4689205894704842,0.03142857142857143,3.4550277346663566e-05,0.0327042038610814,0.07555555555555556,1.5215190460371426e-06,SIPT319,Anjana Agencies,132.8,27,1000.0,Non-Exclusive,13.28,20.331325301204817,12.206572769953052,14.046208722212796,Tier 4,1500.0,1110.0,1110.0,0.0,33300.0
400,SIPT320,16.0,17.0,15.0,1.0,1.0,1.0,15,16.0,16.0,15.0,15.0,17.0,15,15,15,15,10,10,HHHHHH,AAAAAA,High Achievement,20,Consistently Strong Performer,THIRUMALA IRON HARDWARE AND GENERAL,Mahabubabad,THORRUR,Non-Exclusive,774549.0,68400.0,600.0,0.774644341416747,13.833333333333334,0.23391081910885345,0.07833333333333334,8.666669876544399e-05,0.016307983759872705,0.05703703703703704,1.9363087232582963e-06,SIPT320,Thirumala Iron Hardware And General,96.5,17,600.0,Non-Exclusive,16.083333333333332,17.616580310880828,7.511737089201878,11.24702498236396,Tier 5,1333.0,952.0,952.0,0.0,19040.0
401,SIPT321,30.0,31.0,30.0,28.833333333333332,30.0,30.166666666666668,25,40.0,1.0,30.0,40.0,40.0,25,30,30,30,40,40,LHLHHH,AANAAA,High Achievement,43,Consistently Strong Performer,SRI VENKATESWARA TRADERS REKURTHI,Karimnagar,REKURTHI,Non-Exclusive,1162156.0,1.0,2000.0,1.7209393575389191,28.694444444444446,1.0748856674526082,0.0005,1.851852537723163e-07,0.07498132611413619,0.12308641975308643,4.30204626427849e-06,SIPT321,Sri Venkateswara Traders Rekurthi,32.5,29,2000.0,Non-Exclusive,1.625,89.23076923076924,13.145539906103288,26.05847778981582,Tier 2,1833.0,1611.0,1611.0,0.0,69270.0
402,SIPT323,1.0,6.0,1.0,1.0,4.0,8.0,1,3.0,1.0,1.0,2.8,1.0,1,5,10,10,10,10,LLLLLL,ANNNNN,Low Achievement,0,Consistently Weak Performer,SAI FERTILIZERS,Warangal,MAMNOOR,Non-Exclusive,737148.0,172108.0,100.0,0.13565796827774068,3.3333333333333335,0.005943455163906784,0.81,0.0008996299628259122,0.0004031000208605054,0.01037037037037037,3.388427899281366e-07,SIPT323,Sai Fertilizers,10.0,2,100.0,Non-Exclusive,10.0,20.0,0.4694835680751174,6.28169014084507,Tier 6,,,,,
403,SIPT324,26.0,1.0,35.0,1.0,1.0,1.0,12,15.0,17.0,17.0,1.0,16.0,1,10,10,10,10,10,HHHHLH,AAAANA,High Achievement,21,Consistently Strong Performer,SURYA IRON CEMENT AND SANITARY,Mahabubabad,HASTHINAPURAM,Non-Exclusive,774549.0,1.0,600.0,0.774644341416747,12.666666666666666,0.1185571858915783,0.10833333333333334,0.0001200000444444609,0.008259962791237533,0.05185185185185185,1.9363087232582963e-06,SIPT324,Surya Iron Cement And Sanitary,65.5,13,600.0,Non-Exclusive,10.916666666666666,19.84732824427481,5.633802816901409,9.533080672329142,Tier 6,,,,,
404,SIPT325,5.0,9.0,5.0,6.0,3.0,10.0,6,13.0,11.0,18.0,14.0,22.0,10,10,10,10,10,10,LHHHHH,NAAAAA,High Achievement,23,Consistently Strong Performer,Sai Steel,Sangareddy,Patancheru,Non-Exclusive,1528903.0,113752.0,500.0,0.3270318653308941,11.666666666666666,0.33870034707699015,0.05,5.518520562415023e-05,0.02361896560638682,0.047407407407407405,8.172775327055702e-07,SIPT325,Sai Steel,20.0,14,500.0,Non-Exclusive,4.0,70.0,6.103286384976526,18.461971830985917,Tier 3,1667.0,1323.0,1323.0,0.0,30430.0
405,SIPT326,21.0,11.0,1.0,15.0,16.0,21.0,34,21.0,20.0,22.0,22.0,26.0,20,20,20,20,22,22,HHHHLH,AAAAAA,High Achievement,30,Consistently Strong Performer,SRI BALAJI STEELS,Mahabubnagar,Kosgi,Non-Exclusive,905660.0,1.0,300.0,0.3312501380208908,20.0,0.3908502192746089,0.17,0.00018851858834021792,0.027257370858586767,0.08444444444444445,8.278232144337482e-07,SIPT326,Sri Balaji Steels,38.0,26,300.0,Non-Exclusive,12.666666666666668,68.42105263157895,11.737089201877934,23.259797380775883,Tier 2,1833.0,1611.0,1611.0,0.0,48330.0
406,SIPT329,1.0,10.0,1.0,15.0,1.0,8.666666666666666,15,10.0,10.0,11.0,11.0,10.0,15,10,10,10,10,10,HHHHHL,AAAAAA,High Achievement,13,Consistently Strong Performer,MAHALAXMI AGENCIES,Karimnagar,HUZURABAD,Non-Exclusive,1162156.0,74721.0,150.0,0.12907045181541893,8.277777777777777,0.05631619970144964,0.5933333333333334,0.0006588891329219011,0.003917518188533232,0.032345679012345675,3.223739987673565e-07,SIPT329,Mahalaxmi Agencies,74.5,11,150.0,Non-Exclusive,49.666666666666664,14.76510067114094,4.694835680751173,15.703254876012226,Tier 4,1500.0,1110.0,1110.0,0.0,14430.0
407,SIPT332,22.0,1.0,16.0,8.0,12.0,20.0,19,19.0,1.0,20.0,6.0,11.0,25,20,20,20,20,20,HHLHLL,NNNANN,Low Achievement,20,Fluctuating Performer,MAANHEII IRON CEMENT,Jangaon,Jangaon,Non-Exclusive,534991.0,92446.0,311.0,0.5813181903994646,12.333333333333334,0.0738255033557047,0.20257234726688103,0.00022471009870768215,0.005139111640125895,0.05037037037037037,1.4529933455690657e-06,SIPT332,Maanheii Iron Cement,20.2,13,311.1111111,Non-Exclusive,6.49285714308903,64.35643564356435,5.633802816901409,17.55014024747152,Tier 3,1667.0,1323.0,1323.0,0.0,26460.0
408,SIPT333,16.0,13.833333333333334,14.833333333333334,11.0,11.5,13.833333333333334,1,1.0,1.0,1.0,2.8,1.0,25,20,25,20,20,20,LLLLLL,NNNNNN,No Achievement,0,Consistently Weak Performer,SRI MAHESHWARA AGENCIES,Warangal,Hanamakonda,Non-Exclusive,737148.0,1.0,800.0,1.0852637462219255,7.777777777777779,0.022727272727272728,0.03375,3.71296433813494e-05,0.0015740775784489356,0.03012345679012346,2.712857235505862e-06,SIPT333,Sri Maheshwara Agencies,50.0,2,800.0,Non-Exclusive,6.25,4.0,0.4694835680751174,2.3316901408450703,Tier 6,,,,,
409,SIPT338,30.0,30.0,21.0,12.0,12.0,25.0,44,40.0,15.0,23.0,31.0,25.0,20,20,30,20,35,35,HHLLHL,AANANN,Moderate Achievement,31,Fluctuating Performer,Sri Srinivasa Iron Syndicate,Bhadradri Kothagudem,Khammam,Non-Exclusive,1069261.0,1.0,2000.0,1.8704507131560957,27.5,0.5952380952380952,0.01,1.074074471879434e-05,0.04151715501632237,0.11777777777777777,4.675824653434361e-06,SIPT338,Sri Srinivasa Iron Syndicate,16.4,30,150.0,Non-Exclusive,10.933333333333332,100.0,13.615023474178404,30.355680751173708,Tier 1,2000.0,2000.0,2000.0,0.0,62000.0
410,SIPT339,16.0,15.0,15.0,6.0,10.0,11.0,20,10.0,10.0,12.0,15.0,6.0,10,10,10,10,15,15,HLLHHL,AAAAAN,High Achievement,16,Target-Oriented Performer,Srinivasa Iron & Cement Store,Nagarkurnool,Bijanapalli,Non-Exclusive,861766.0,72647.0,30.0,0.03481223441166163,11.333333333333334,0.018867924528301886,5.1,0.005666298394925331,0.0013048176135540437,0.045925925925925926,8.672845518676745e-08,SIPT339,Srinivasa Iron & Cement Store,60.0,12,30.0,Non-Exclusive,100.0,20.0,5.164319248826291,27.098591549295776,Tier 2,1833.0,1611.0,1611.0,0.0,25780.0
411,SIPT340,11.0,10.0,15.0,1.0,1.0,26.0,22,43.0,24.0,25.0,14.0,16.0,15,15,20,20,15,15,HHHHLL,AAAANA,High Achievement,23,Consistently Strong Performer,Sri Sai Tirumala Steel Traders,Medchal - Malkajgiri,Balaji Nagar,Non-Exclusive,2460095.0,1.0,500.0,0.2032441836595741,21.666666666666668,0.20512820512820512,0.076,8.407410521263156e-05,0.014299871189962779,0.09185185185185185,5.0780832843377e-07,SIPT340,Sri Sai Tirumala Steel Traders,77.7,24,500.0,Non-Exclusive,15.540000000000001,30.888030888030887,10.7981220657277,15.764479417042798,Tier 4,1500.0,1110.0,1110.0,0.0,25530.0
412,SIPT341,10.0,8.166666666666666,10.333333333333334,12.0,12.0,12.0,1,14.0,13.0,1.0,12.0,1.0,10,10,10,10,15,15,LHHLHL,NAANNN,Low Achievement,15,Fluctuating Performer,Sana Traders,Mahabubnagar,Addakal,Non-Exclusive,905660.0,31224.0,25.0,0.02760417816840757,9.694444444444445,0.00546448087431694,3.36,0.0037329643455423496,0.00036968282351228254,0.038641975308641975,6.870831457318784e-08,SIPT341,Sana Traders,48.5,7,25.0,Non-Exclusive,100.0,14.432989690721648,2.8169014084507045,24.576738783214754,Tier 2,1833.0,1611.0,1611.0,0.0,24160.0
413,SIPT342,29.0,15.0,29.333333333333332,18.0,26.0,36.0,59,49.0,31.0,26.0,28.0,40.0,40,50,50,50,40,40,HHLLLH,ANNNNA,Low Achievement,34,Declining Performer,GANESH STEEL AND CEMENT CHEVELLA,Rangareddy,Chevella,Non-Exclusive,2426243.0,58166.0,265.0,0.10922236560806152,33.333333333333336,0.19704433497536947,0.4226415094339623,0.0004692314805679138,0.013735873726829538,0.14370370370370372,2.7275378323397116e-07,SIPT342,GANESH STEEL AND CEMENT CHEVELLA,21.1,39,265.0,Non-Exclusive,7.962264150943396,100.0,17.84037558685446,32.296678182301356,Tier 1,2000.0,2000.0,2000.0,0.0,68000.0
414,SIPT343,18.0,15.0,21.0,21.0,21.0,20.0,21,1.0,26.0,1.0,20.0,1.0,25,25,20,15,20,20,HLHLHL,NNANAN,Low Achievement,25,Fluctuating Performer,Indrasena Traders,Warangal,Narasampet,Non-Exclusive,737148.0,1.0,1000.0,1.356579682777407,13.5,0.06666666666666667,0.012,1.2962967764062134e-05,0.0046396521417337395,0.05555555555555555,3.3911470770994984e-06,SIPT343,Indrasena Traders,24.4,11,1000.0,Non-Exclusive,2.44,45.08196721311475,4.694835680751173,12.321294851073654,Tier 5,1333.0,952.0,952.0,0.0,23800.0
