,Dealer_Code,Dealer_Name,dealer_district,dealer_type,dealer_taluka,Feb_2324_sales,Mar_2324_sales,Apr_2425_sales,May_2425_sales,Jun_2425_sales,Jul_2425_sales,Aug_2425_sales,Sep_2425_sales,Oct_2425_sales,Nov_2425_sales,Dec_2425_sales,Jan_2425_sales,Feb_2324_Target,Mar_2324_Target,Apr_2425_Target,May_2425_Target,Jun_2425_Target,Jul_2425_Target,Aug_2425_Target,Sep_2425_Target,Oct_2425_Target,Nov_2425_Target,Dec_2425_Target,Jan_2425_Target,Sales_Pattern_Overall,Target_Pattern_Overall,Achieved_Type,Predicted_Target_R,Percentage_PT_Dist,Category_Overall,new_market_potential,AP_12,NORM_counter_market_ratio,NORM_sales_by_counter_3M,AVG_SALES-N,MarketSizePer1000_N,Code,Dealer Name,CS,AP,MP,Status,Predicted_Target,MPA,SOB,AP_normalized,Score,Tier,Incentive_per_Ton_linear,Incentive_per_Ton_exponential,Final_Incentive,Perfomance_Bonus,Predicted_Incentive
148,SIPA387,SRI SRINIVASA STEEL SYNDICATE,Krishna,Non-Exclusive,NUZVID,13,0,27,13,0,12,12,13,11,13,12,15,12,10,10,12,10,10,10,10,10,10,15,15,HHLHHH,AAAANA,High Achievement,20,0.0016570008285004142,Consistently Strong Performer,100.0,12.063333333333333,0.00029441431917083625,0.00023528349922914422,0.04288278704873346,0.006610587886664246,SIPA387,Sri Srinivasa Steel Syndicate,19.1,13.0,100.0,Non-Exclusive,20.0,19.1,61.675392670157066,5.659914673155373,19.551027337924637,Tier 3,1667.0,1323.0,1349.0,26.0,26980.0
149,SIPA389,SRI SAI RAM BRAHMAIAH CUNTRY WOOD DEPOT,Nellore,Non-Exclusive,PODALAKUR,20,21,25,0,24,0,25,20,25,0,16,20,24,20,20,20,25,20,20,20,20,20,25,15,HHHLHH,AAANNA,Moderate Achievement,25,0.002071251035625518,Consistently Strong Performer,120.0,0.0,0.00013190481075839552,0.0012799201063541483,0.0,0.0010966141774030476,SIPA389,Sri Sai Ram Brahmaiah Cuntry Wood Depot,22.3,16.0,120.0,Non-Exclusive,25.0,18.583333333333336,73.17264573991031,7.873020432107715,23.07500807391336,Tier 2,1833.0,1611.0,1643.0,32.0,41080.0
150,SIPA391,SRI SRINIVASA STEELS,Cuddapah,Non-Exclusive,PULIVENDLA,51,25,48,30,26,20,29,0,54,0,0,39,50,60,55,50,55,60,60,60,50,50,0,0,LLHLLH,NNANAA,Moderate Achievement,50,0.004142502071251036,Fluctuating Performer,600.0,7.400833333333334,4.518520192044515e-06,0.00024129406658889686,0.04332324978392395,0.2597262720629163,SIPA391,Sri Srinivasa Steels,46.1,26.0,600.0,Non-Exclusive,50.0,7.683333333333334,62.278259821643765,13.917434287626524,22.342779203571332,Tier 2,1833.0,1611.0,1611.0,0.0,80550.0
151,SIPA393,LAKSHMI STEELS,Nellore,Non-Exclusive,VINJAMUR,24,24,24,0,12,0,12,12,0,13,12,11,24,24,24,24,24,20,30,30,20,20,24,12,LLLHHH,NNNNNN,No Achievement,15,0.0012427506213753107,Declining Performer,90.0,9.046666666666667,0.0003170900645307117,0.005414995741343841,0.042483877401768504,0.0025319725348265597,SIPA393,Lakshmi Steels,34.2,10.0,90.0,Non-Exclusive,15.0,38.0,35.224171539961006,5.789977821523554,18.118821000906333,Tier 3,1667.0,1323.0,1323.0,0.0,19840.0
152,SIPA395,M S ENTERPRISES,Kurnool,Non-Exclusive,Nandyal,51,77,95,30,49,12,56,25,27,25,26,15,60,60,60,65,70,55,65,65,50,50,55,55,HLLLLL,NNNNNN,No Achievement,25,0.002071251035625518,Consistently Weak Performer,1050.0,25.718333333333334,0.00028798952465220487,0.0018894211968004063,0.17429027325310817,0.015086195801417554,SIPA395,M S Enterprises,82.5,45.0,3000.0,Non-Exclusive,25.0,7.857142857142857,49.348484848484844,19.771359823764435,23.303941435384203,Tier 2,1833.0,1611.0,1611.0,0.0,40280.0
153,SIPA396,SRI SAI LAKSHMI TRADERS,Chittoor,Non-Exclusive,Madanapally,19,33,21,15,25,0,25,25,0,21,20,5,35,25,25,25,30,30,20,20,20,20,25,20,HHLHHL,AANANN,Moderate Achievement,30,0.0024855012427506215,Emerging Performer,682.5,14.149166666666666,5.077603291528556e-05,0.0013136583699813913,0.0618725483677947,0.059390581308214535,SIPA396,Sri Sai Lakshmi Traders,74.4,19.0,650.0,Non-Exclusive,30.0,10.901098901098901,23.51478494623656,8.447330521620968,11.951575082439673,Tier 5,1333.0,952.0,952.0,0.0,28560.0
154,SIPA400,Sree Paavana Traders,Cuddapah,Non-Exclusive,JAMMALAMADUGU,38,38,39,12,12,25,39,39,38,25,41,24,25,30,30,30,30,30,35,35,35,35,40,30,HHHLHL,AAANAN,Moderate Achievement,35,0.002899751449875725,Consistently Strong Performer,230.0,13.675833333333332,0.000380582151538363,0.0026937740699481427,0.10075792832923343,0.00455181113883866,SIPA400,Sree Paavana Traders,49.2,28.0,230.0,Non-Exclusive,35.0,21.391304347826086,62.68970189701897,14.957803992125761,25.790883644244467,Tier 2,1833.0,1611.0,1643.0,32.0,57500.0
155,SIPA402,S V Agencies,Chittoor,Non-Exclusive,Punganur,10,19,10,15,16,0,20,16,21,19,20,20,20,10,12,15,15,15,15,15,20,20,20,20,HHHHHH,AAANNA,Moderate Achievement,25,0.002071251035625518,Consistently Strong Performer,262.5,0.0,0.0011107411521263527,0.0192286763560474,0.0,,SIPA402,S V Agencies,44.7,13.0,220.0,Non-Exclusive,25.0,17.02857142857143,34.51715137956749,7.439747569106209,14.772993103091508,Tier 4,1500.0,1110.0,1132.0,22.0,28300.0
156,SIPA403,Sri Venkata Lakshmi Padmavathi Agencies,Prakasam,Non-Exclusive,Darsi,0,12,37,0,12,0,20,13,12,20,12,20,20,10,12,20,24,20,15,15,20,20,20,15,HLLHLH,ANNANA,Moderate Achievement,20,0.0016570008285004142,Fluctuating Performer,168.0,4.833333333333333,2.5773430025017655e-05,0.0027451246981658422,0.0,0.007495575259576234,SIPA403,Sri Venkata Lakshmi Padmavathi Agencies,34.3,14.0,150.0,Non-Exclusive,20.0,20.416666666666668,38.352769679300295,6.33055278192881,15.552218938350679,Tier 4,1500.0,1110.0,1110.0,0.0,22200.0
157,SIPA404,Sree Lakshmi Prasanna Steel Mart Allagadda,Kurnool,Non-Exclusive,Allagadda,25,33,44,23,22,32,36,0,0,0,24,24,24,30,30,30,30,30,35,35,20,20,24,20,HLLLHH,ANNNNA,Low Achievement,35,0.002899751449875725,Declining Performer,178.5,3.825833333333333,0.0003170900645307117,0.0005320552626169294,0.03316767502160761,0.001584635038098331,SIPA404,Sree Lakshmi Prasanna Steel Mart Allagadda,49.2,26.0,170.0,Non-Exclusive,35.0,27.563025210084035,44.22256097560976,10.526308658818623,20.672902432429932,Tier 3,1667.0,1323.0,1323.0,0.0,46300.0
158,SIPA406,VISHNU STEEL AND CEMENT,Cuddapah,Non-Exclusive,Kodur,25,25,26,0,24,20,0,20,30,0,8,26,26,20,20,20,20,20,25,25,20,20,25,15,LHHLLH,NNANNA,Low Achievement,30,0.0024855012427506215,Fluctuating Performer,200.0,0.6666666666666666,0.000581640427062592,0.00031312527323249775,0.0,0.0009710346677315762,SIPA406,Vishnu Steel And Cement,182.8,15.0,200.0,Non-Exclusive,30.0,91.4,9.340809628008753,8.24248106294108,25.0936505633664,Tier 2,1833.0,1611.0,1611.0,0.0,48330.0
159,SIPA407,SREE VENKATA MARUTHI TRADERS,Guntur,Non-Exclusive,Mangalagiri,0,0,0,12,13,12,13,13,10,10,12,12,15,10,10,12,12,12,10,10,10,10,12,12,HHLLLH,AAAANN,Moderate Achievement,15,0.0012427506213753107,Target-Oriented Performer,367.5,0.0,2.0793658495005792e-05,0.00015812284074832007,0.0,0.10847230871836017,SIPA407,Sree Venkata Maruthi Traders,18.4,10.0,300.0,Non-Exclusive,15.0,5.006802721088436,48.102355072463766,4.231252277798626,13.160582925389617,Tier 5,1333.0,952.0,952.0,0.0,14280.0
160,SIPA408,SRI RAGHAVENDRA TRADERS,Prakasam,Non-Exclusive,Addanki,0,0,20,21,0,11,13,0,23,20,0,20,25,20,20,20,25,25,20,20,20,20,20,20,HLHHLH,NNANNN,Low Achievement,25,0.002071251035625518,Emerging Performer,420.0,3.3615,9.962966652950611e-05,0.00023238816495219024,0.0027740841699355097,0.019806192274999662,SIPA408,Sri Raghavendra Traders,44.4,11.0,400.0,Non-Exclusive,25.0,10.571428571428571,24.115990990990994,5.1368169483120925,10.019574081471168,Tier 5,1333.0,952.0,952.0,0.0,23800.0
161,SIPA410,Vasavi Steels,Guntur,Non-Exclusive,Narasaraopet,0,18,32,0,12,0,14,16,19,21,18,20,17,12,12,15,17,20,15,15,20,20,20,15,HHHHHH,NANANA,Moderate Achievement,25,0.002071251035625518,Emerging Performer,682.5,0.5241666666666667,0.00024654330118887695,0.00018101666249537783,0.0,0.006742782666703976,SIPA410,Vasavi Steels,3.2,12.0,650.0,Non-Exclusive,25.0,0.46886446886446886,100.0,7.306161877136389,24.477470020054724,Tier 2,1833.0,1611.0,1611.0,0.0,40280.0
162,SIPA413,Sri Lalithananda Iron & Cement,Prakasam,Non-Exclusive,Chirala,25,25,26,25,12,12,12,27,36,20,49,31,25,24,24,24,30,24,30,30,35,20,24,30,LHHLHH,NNAAAA,Moderate Achievement,40,0.0033140016570008283,Consistently Strong Performer,336.0,42.65,0.00021882850130458477,0.002333592031943428,0.1291469982049066,0.055794433904241075,SIPA413,Sri Lalithananda Iron & Cement,75.1,19.0,30.0,Non-Exclusive,40.0,22.351190476190474,33.24900133155793,12.09316314931656,18.375936251139617,Tier 3,1667.0,1323.0,1349.0,26.0,53960.0
163,SIPA414,Sri Lakshmi Narasimha Traders (M),East Godavari,Non-Exclusive,Mummidivaram,0,0,0,20,0,15,20,21,13,20,0,26,30,25,25,10,30,15,20,20,20,20,25,12,HHHHLH,AANANA,Moderate Achievement,25,0.002071251035625518,Consistently Strong Performer,420.0,16.837500000000002,0.0002006879050166844,0.0017176946490295936,0.08708696230303836,0.010160045636409543,SIPA414,Sri Lakshmi Narasimha Traders (M),73.9,13.0,400.0,Non-Exclusive,25.0,17.5952380952381,15.22891294542174,5.403446402466865,9.806898049612087,Tier 5,1333.0,952.0,971.0,19.0,24280.0
164,SIPA418,Sreenidhi Steels,Anantapur,Non-Exclusive,Anantapur,61,61,80,65,56,63,57,52,52,50,50,25,60,50,60,90,90,80,50,50,50,50,60,60,LLLLLL,AAAANN,Moderate Achievement,50,0.004142502071251036,Target-Oriented Performer,2500.0,13.84666666666667,7.740743607682818e-05,0.004030132757516824,0.05878099860381623,0.014590538366566694,SIPA418,Sreenidhi Steels,215.2,62.0,2500.0,Non-Exclusive,50.0,8.607999999999999,25.976610904584884,27.179675465348335,23.224727460125976,Tier 2,1833.0,1611.0,1611.0,0.0,80550.0
165,SIPA419,Sai Ranganatha Steels Private Limited,Anantapur,Non-Exclusive,Anantapur,31,24,48,30,10,14,44,45,30,0,20,25,60,50,50,60,60,60,45,45,50,50,50,30,HHLLLL,NANNNN,Low Achievement,30,0.0024855012427506215,Consistently Weak Performer,2500.0,12.610833333333332,7.423283172644561e-05,0.0006516046811827739,0.0673575560135629,0.10847230871836017,SIPA419,Sai Ranganatha Steels Private Limited,86.6,32.0,2500.0,Non-Exclusive,30.0,3.4639999999999995,30.955542725173213,12.989379531041061,14.67753626365928,Tier 4,1500.0,1110.0,1110.0,0.0,33300.0
166,SIPA420,Mubarak Agencies,Chittoor,Non-Exclusive,Piler,6,20,14,0,9,0,16,15,20,20,20,10,12,10,12,12,15,15,15,15,20,20,20,12,HHHHHL,ANNANN,Low Achievement,20,0.0016570008285004142,Emerging Performer,157.5,30.8275,0.0005522459423368275,0.0013165502211494409,0.1276926401170135,0.009038398736895367,SIPA420,Mubarak Agencies,28.2,9.0,150.0,Non-Exclusive,20.0,17.904761904761905,44.04255319148937,5.972066229239009,15.972702756793659,Tier 4,1500.0,1110.0,1110.0,0.0,22200.0
167,SIPA421,Sri Satyanarayana Traders,Srikakulam,Non-Exclusive,Narasannapeta,0,0,20,13,18,23,0,0,20,12,0,0,12,15,15,25,15,12,10,10,10,10,15,11,LLHHLL,NNAANN,Low Achievement,20,0.0016570008285004142,Consistently Weak Performer,420.0,14.242499999999998,0.00036851865500690925,0.0015419457450358016,0.061432085632604216,0.01093702994820166,SIPA421,Sri Satyanarayana Traders,102.7,12.0,500.0,Non-Exclusive,20.0,24.452380952380953,8.6222005842259,4.23328451449188,9.154887016016499,Tier 5,1333.0,952.0,952.0,0.0,19040.0
168,SIPA422,Kanaka Durga Traders,West Godavari,Non-Exclusive,Palangi,0,0,0,0,12,0,0,0,0,0,26,0,20,10,10,10,10,12,10,10,10,10,12,10,LLLLHL,NNNNNN,No Achievement,0,0.0,Consistently Weak Performer,735.0,0.0,0.08888855144020424,7.799446463361806e-05,0.0,,SIPA422,Kanaka Durga Traders,31.6,2.0,1200.0,Non-Exclusive,0.0,4.299319727891157,2.170798171589311,0.24894899492347278,1.4433929768501774,Tier 6,,,,,
169,SIPA425,Maturu Rama Rao Steel India Private Limited,Srikakulam,Non-Exclusive,Srikakulam,0,0,24,74,0,0,32,26,49,67,0,52,30,30,30,60,50,60,25,25,25,50,70,30,HHHHLH,AAAANA,High Achievement,65,0.005385252692626346,Consistently Strong Performer,1575.0,10.639166666666666,0.0004079631140604126,0.0005972679669873363,0.043115484342796356,0.018133101932361985,SIPA425,Maturu Rama Rao Steel India Private Limited,510.3,26.0,2500.0,Non-Exclusive,65.0,32.4,5.276144751453394,13.046282158452142,15.362998245361965,Tier 4,1500.0,1110.0,1132.0,22.0,73580.0
170,SIPA426,Sri Sai Ganesh Agencies,Chittoor,Non-Exclusive,Chittoor,10,20,41,30,16,16,20,30,41,21,10,10,40,15,15,30,25,25,25,25,35,35,40,30,LHHLLL,NAANNN,Low Achievement,30,0.0024855012427506215,Consistently Weak Performer,735.0,0.0,0.022221860082170402,0.0003183795929777241,0.0,,SIPA426,Sri Sai Ganesh Agencies,63.8,26.0,650.0,Non-Exclusive,30.0,8.680272108843537,34.64472309299896,10.694984304358607,15.081989622983663,Tier 4,1500.0,1110.0,1110.0,0.0,33300.0
171,SIPA427,SRI VIGNESWARA STEELS,Krishna,Non-Exclusive,Avanigadda,14,14,12,11,0,12,14,16,16,22,25,13,12,12,12,12,12,12,15,15,20,20,20,12,HHHHHL,NANAAA,Moderate Achievement,25,0.002071251035625518,Consistently Strong Performer,126.0,4.541527777777778,0.0004969843110523903,0.0007594823367378659,0.007818906101101433,0.00901807741909224,SIPA427,Sri Vigneswara Steels,23.5,11.0,250.0,Non-Exclusive,25.0,18.650793650793652,59.88297872340424,6.7780513017830835,19.77358525590943,Tier 3,1667.0,1323.0,1349.0,26.0,33720.0
172,SIPA428,SRI SURYA MARKETING,Kurnool,Non-Exclusive,Kurnool,92,121,104,95,62,91,108,122,114,123,94,91,70,100,100,120,110,110,110,110,110,110,110,110,HHHHLL,NAAANN,Moderate Achievement,110,0.009113504556752278,Emerging Performer,2625.0,26.50083333333333,0.0007086246010778945,0.0015451726617683344,0.10009307891762516,0.00901807741909224,SIPA428,Sri Surya Marketing,165.7,97.0,0.0,Non-Exclusive,110.0,6.312380952380951,61.13508348420842,49.32252002769262,43.08300490393344,Tier 1,2000.0,2000.0,2000.0,0.0,220000.0
173,SIPA429,Satya Sri Traders,Prakasam,Non-Exclusive,Tripuranthakam,13,0,24,0,0,10,0,6,0,12,0,0,12,10,12,12,12,12,15,15,10,10,12,12,LLLHLL,NNNANN,Low Achievement,15,0.0012427506213753107,Consistently Weak Performer,63.0,0.0,0.00015240746385461625,0.0005320552626169294,0.0,0.0029680465792952873,SIPA429,Satya Sri Traders,13.0,7.0,60.0,Non-Exclusive,15.0,20.634920634920633,47.32264957264958,2.9149048303556557,15.340456939727437,Tier 4,1500.0,1110.0,1110.0,0.0,16650.0
174,SIPA430,Balaji Steels & Cements,Nellore,Non-Exclusive,Naidupeta,40,36,15,14,0,31,13,13,31,25,0,20,30,25,25,25,30,30,30,30,35,20,24,20,LLHHLH,NNNANN,Low Achievement,30,0.0024855012427506215,Fluctuating Performer,262.5,0.0,0.0011107411521263527,0.0192286763560474,0.0,,SIPA430,Balaji Steels & Cements,39.2,14.0,230.0,Non-Exclusive,30.0,14.933333333333335,50.4783163265306,9.565467150248677,18.821610222121997,Tier 3,1667.0,1323.0,1323.0,0.0,39690.0
175,SIPA431,Svn Siri Enterprises,Visakhapatnam,Non-Exclusive,Anakapalle,0,0,20,10,0,0,0,0,11,10,0,15,40,20,20,15,25,10,20,20,20,10,12,12,LLHHLH,NNNANA,Low Achievement,15,0.0012427506213753107,Fluctuating Performer,840.0,11.640833333333333,0.00012925930713307673,0.0020125224022599954,0.05803304301575693,0.02084932305668626,SIPA431,Svn Siri Enterprises,65.5,5.0,4000.0,Non-Exclusive,15.0,7.7976190476190474,8.489821882951656,2.626598184806186,4.833447096997852,Tier 6,,,,,
176,SIPA432,Sri Mangal Enterprises,East Godavari,Non-Exclusive,Sunkarapalem,0,0,0,13,0,0,0,0,2,12,14,2,10,10,10,12,20,12,10,10,10,10,10,12,LLHHHL,NNNAAN,Low Achievement,15,0.0012427506213753107,Fluctuating Performer,262.5,30.884166666666673,0.0002112699195179596,0.0012129997043242872,0.14058240808456887,0.03442409210438423,SIPA432,Sri Mangal Enterprises,37.6,2.0,600.0,Non-Exclusive,15.0,14.323809523809524,9.729609929078014,1.6986789106669398,5.829891236977671,Tier 6,,,,,
177,SIPA433,Siva Agencies,Kurnool,Non-Exclusive,Velgode,7,10,0,13,0,12,0,12,0,10,13,6,6,10,10,10,12,10,10,10,10,10,10,10,LHLHHL,NANAAN,Moderate Achievement,15,0.0012427506213753107,Fluctuating Performer,63.0,6.096666666666667,0.0005694304103303513,0.00021394260837878664,0.019604747024798884,0.002503260433773282,SIPA433,Siva Agencies,11.0,6.0,60.0,Non-Exclusive,15.0,17.46031746031746,63.17424242424242,3.303739450998032,18.109155647510796,Tier 3,1667.0,1323.0,1323.0,0.0,19840.0
178,SIPA434,Vijay Traders,Cuddapah,Non-Exclusive,Rayachoti,0,23,0,11,10,3,11,0,0,0,0,12,12,10,12,12,15,15,10,10,10,10,10,10,HLLLLH,ANNNNA,Low Achievement,15,0.0012427506213753107,Consistently Weak Performer,682.5,20.80333333333333,0.0003775587188237129,0.0012570262846070908,0.10478857788710857,0.006795104937867012,SIPA434,Vijay Traders,31.3,6.0,750.0,Non-Exclusive,15.0,4.586080586080586,18.631522896698613,2.75869356986762,6.298736838476412,Tier 6,,,,,
179,SIPA435,SHREE LAKSHMI SREENIVASA STEELS,Chittoor,Non-Exclusive,Tirupathi,0,0,31,30,0,16,15,26,20,23,0,29,30,30,30,35,30,30,25,25,20,20,25,25,HHHHLH,NAAANA,Moderate Achievement,30,0.0024855012427506215,Consistently Strong Performer,2310.0,11.695833333333331,0.0004581835912143812,0.00012035532589170896,0.10030084435875274,0.005182941461616737,SIPA435,Shree Lakshmi Sreenivasa Steels,74.5,20.0,2500.0,Non-Exclusive,30.0,3.225108225108225,21.25391498881432,7.637280975690384,9.47817322819874,Tier 5,1333.0,952.0,971.0,19.0,29130.0
180,SIPA438,Vinayaka Traders (Huf),Cuddapah,Non-Exclusive,Rayachoti,91,81,101,13,53,89,121,122,0,110,103,0,110,100,100,100,100,100,120,120,110,110,110,90,HHLHHL,AANNNN,Low Achievement,115,0.009527754763877383,Emerging Performer,682.5,18.285833333333333,6.684305826638842e-06,0.04038256765032873,0.09880493318263414,0.009979934682044514,SIPA438,Vinayaka Traders (Huf),25.0,83.0,750.0,Non-Exclusive,115.0,3.6630036630036633,100.0,35.848384304087645,42.24163131505332,Tier 1,2000.0,2000.0,2000.0,0.0,230000.0
181,SIPA440,Sri Venkata Lakshmi Narasimha Steel And Cement,Nellore,Non-Exclusive,Gudur,25,30,32,0,31,25,26,0,36,25,0,29,20,20,20,25,25,25,22,22,20,20,25,20,HLHHLH,ANAANA,Moderate Achievement,35,0.002899751449875725,Consistently Strong Performer,231.0,0.0,0.03333297530850937,0.00021154175815812142,0.0,,SIPA440,Sri Venkata Lakshmi Narasimha Steel And Cement,17.5,19.0,100.0,Non-Exclusive,35.0,7.575757575757576,100.0,10.450709453829617,27.785577187449285,Tier 1,2000.0,2000.0,2040.0,40.0,71400.0
182,SIPA441,Sri Venkateswara Iron And Cements,Nellore,Non-Exclusive,Nellore,0,12,10,12,16,12,15,15,21,0,11,12,12,10,10,12,15,15,15,15,20,20,20,15,HHHLLL,AAANNN,Moderate Achievement,20,0.0016570008285004142,Momentum Gainer,2520.0,8.2325,5.2407426817565484e-05,0.00030311704514635225,0.0397746160494648,0.02030827948915685,SIPA441,Sri Venkateswara Iron And Cements,55.1,13.0,0.0,Non-Exclusive,20.0,2.1865079365079367,21.976204880016127,5.820325889476129,8.32473809699049,Tier 6,,,,,
183,SIPA442,M G B Traders,Nellore,Non-Exclusive,Udayagiri,0,0,0,12,0,13,0,0,11,12,0,13,12,0,0,12,12,12,10,10,10,10,12,12,LLHHLH,NNAANA,Moderate Achievement,15,0.0012427506213753107,Fluctuating Performer,63.0,3.2974999999999994,0.0008673548185970227,3.7192898881959994e-05,0.01500897546705671,0.012725706859315827,SIPA442,M G B Traders,18.5,4.0,60.0,Non-Exclusive,15.0,29.365079365079367,27.328828828828826,2.3802910975839415,12.766956297332005,Tier 5,1333.0,952.0,952.0,0.0,14280.0
184,SIPA443,Sri Prasanna Traders,Prakasam,Non-Exclusive,East Gangavaram,0,12,0,0,0,0,12,12,0,0,0,5,12,10,12,12,12,12,10,10,10,10,10,5,HHLLLH,NNNNNN,No Achievement,0,0.0,Declining Performer,63.0,4.745,0.00027740751015092966,0.0003676893628944638,0.020975998936240938,0.0020729689863275614,SIPA443,Sri Prasanna Traders,16.7,4.0,60.0,Non-Exclusive,0.0,26.50793650793651,11.527777777777779,0.853336187496867,8.119144569640978,Tier 6,,,,,
185,SIPA444,Sri Sai Balaji Cement & Iron Traders,Prakasam,Non-Exclusive,Pamuru,13,17,21,12,0,0,14,15,16,14,0,12,24,15,15,15,20,20,20,20,20,20,20,20,HHHHLH,NNNNNN,No Achievement,15,0.0012427506213753107,Emerging Performer,210.0,0.6515972222222222,4.429631270233803e-05,2.9495710669456322e-05,0.0032799237639341357,0.3270895342138404,SIPA444,Sri Sai Balaji Cement & Iron Traders,26.9,10.0,170.0,Non-Exclusive,15.0,12.80952380952381,41.5737298636927,5.368898378681567,14.097989761852242,Tier 4,1500.0,1110.0,1110.0,0.0,16650.0
186,SIPA445,Balaji Steels And Cements,Nellore,Non-Exclusive,Buchireddypalem,12,12,20,20,19,21,12,22,13,19,20,20,20,20,20,20,20,20,20,20,35,20,20,20,LHLHHH,NANNNN,Low Achievement,25,0.002071251035625518,Emerging Performer,105.0,0.0,0.00015835984701158354,0.001066244436714943,0.0,0.001056423358732221,SIPA445,Balaji Steels And Cements,37.2,19.0,100.0,Non-Exclusive,25.0,35.42857142857143,47.08109318996414,8.45667881040993,21.575940209953075,Tier 2,1833.0,1611.0,1611.0,0.0,40280.0
187,SIPA446,Mahalakshmi Steel Traders,Prakasam,Non-Exclusive,Addanki,51,60,67,45,33,43,50,52,51,55,55,30,40,30,40,45,50,50,50,50,50,50,50,50,HHHHHL,AAAAAN,High Achievement,60,0.004971002485501243,Consistently Strong Performer,420.0,5.229166666666667,0.0003964551732902758,0.00020689663490509522,0.02212286417126521,0.0023017435672092654,SIPA446,Mahalakshmi Steel Traders,74.5,48.0,400.0,Non-Exclusive,60.0,17.738095238095237,64.57121551081283,23.377225129826055,30.488197227677247,Tier 1,2000.0,2000.0,2040.0,40.0,122400.0
188,SIPA447,Sri Vijayalakshmi Traders,Chittoor,Non-Exclusive,V Kota,43,20,16,15,30,0,19,0,20,12,14,19,15,15,15,15,20,20,20,20,20,20,20,15,HLHLLH,NNANNA,Low Achievement,20,0.0016570008285004142,Fluctuating Performer,210.0,0.0,0.0011107411521263527,0.0192286763560474,0.0,,SIPA447,Sri Vijayalakshmi Traders,24.9,13.0,200.0,Non-Exclusive,20.0,11.857142857142856,62.338241856314134,7.485134188588854,19.330157455844713,Tier 3,1667.0,1323.0,1323.0,0.0,26460.0
189,SIPA448,Sri Sai Balaji Agencies (M),Prakasam,Non-Exclusive,Marrichetlapalem,14,13,14,17,15,16,20,0,19,20,11,0,12,12,12,12,12,12,15,15,20,20,20,15,HLHHLL,ANNANN,Low Achievement,20,0.0016570008285004142,Fluctuating Performer,131.25,9.395833333333332,0.0006698238812398854,0.005126082159859845,0.04210989960773885,0.001380041952538063,SIPA448,Sri Sai Balaji Agencies (M),21.7,14.0,90.0,Non-Exclusive,20.0,16.53333333333333,61.28648233486942,6.400868171515356,19.404484036549764,Tier 3,1667.0,1323.0,1323.0,0.0,26460.0
190,SIPA451,JAYASHANKAR IRON AND PAINTS,Srikakulam,Exclusive,Palasa,0,0,50,33,0,10,40,40,24,77,31,50,60,40,40,60,60,70,40,40,40,40,60,35,HHLHLH,AANANA,Moderate Achievement,60,0.004971002485501243,Consistently Strong Performer,525.0,12.79166666666667,0.00016894186151285878,0.0003539922045842583,0.055897214280965356,0.007065127678835394,SIPA451,JAYASHANKAR IRON AND PAINTS,157.9,29.0,400.0,Exclusive,60.0,30.07619047619048,18.78087397086764,14.378210087210054,18.398338941737656,Tier 3,1667.0,1323.0,1349.0,26.0,80940.0
191,SIPA452,Sri Sankar Steels,Guntur,Non-Exclusive,Repalle,11,0,23,16,5,4,10,0,19,12,12,11,20,15,15,15,20,20,15,15,20,10,12,12,HLHHHH,NNNANN,Low Achievement,15,0.0012427506213753107,Emerging Performer,315.0,0.0,4.4396360839441e-06,0.0192286763560474,0.0,0.015130235101073655,SIPA452,Sri Sankar Steels,43.7,10.0,250.0,Non-Exclusive,15.0,13.873015873015873,23.430587337909987,4.908393543990472,10.405756768579456,Tier 5,1333.0,952.0,952.0,0.0,14280.0
192,SIPA454,SRI BHAVANI IRON STORES,Guntur,Exclusive,Dachepalli,43,30,42,21,26,25,50,56,0,20,30,30,40,40,40,40,40,40,50,50,50,20,30,30,HHLLHL,AANNAN,Moderate Achievement,35,0.002899751449875725,Fluctuating Performer,294.0,0.0,0.0011107411521263527,0.0192286763560474,0.0,,SIPA454,SRI BHAVANI IRON STORES,136.1,37.0,250.0,Exclusive,35.0,46.29251700680272,22.83553759490571,15.072828588963874,22.86930807372001,Tier 2,1833.0,1611.0,1611.0,0.0,56380.0
193,SIPA458,,Visakhapatnam,Non-Exclusive,Pendurthi,0,0,,,,,,,,,,2,12,0,0,0,0,0,0,0,0,0,0,5,HHHHHH,AAAAAN,High Achievement,0,0.0,Consistently Strong Performer,,0.0,0.013332967901099222,0.0005320552626169294,0.0,,,,,,,,,,,,,,,,,,
